column,entity,text
organization_code,D78_Y01_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Maryland Health Benefit Exchange (MHBE) was established as a public corporation and independent unit of state government in 2011. The MHBE has a nine member Board of Trustees that includes the Secretary of Maryland Department of Health, the Maryland Insurance Commissioner, the Executive Director of the Maryland Health Care Commission, three members appointed by the Governor representing employers and individual consumer interests, and three other board members appointed by the Governor. Working with the Maryland Department of Health (MDH), Department of Human Services (DHS), and the Maryland Insurance Administration (MIA), the MHBE has created a marketplace called Maryland Health Connection. Through Maryland Health Connection, Maryland residents"
organization_code,D78_Y01_02,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>This program reflects Major Information Technology Projects for the Maryland Health Benefit Exchange."
organization_code,D78_Y01_03,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>This program reflects health reinsurance administered by the Maryland Health Benefit Exchange."
organization_code,D80_Z01_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Maryland Insurance Administration (MIA) develops policies, procedures and regulations as well as implements laws that affect Maryland's insurance industry. The Agency performs rate and form reviews, financial audits, licensing examinations, market conduct examinations, and fraud investigations. It also resolves consumer complaints, as well as issues producer (agent/broker) and company licenses."
organization_code,D80_Z01_02,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>This program provides funding for Major Information Technology Development Projects in the Maryland Insurance Administration. Funding will be used to replace the current Enterprise Complaint Tracking System, which was designed for MIA in 2002."
organization_code,D90_U00_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Canal Place Heritage Area is a major heritage tourism destination focusing on the historical significance of the Chesapeake and Ohio (C&O) Canal and the economic redevelopment of the immediate area. Major ongoing activities include: preserving key historic resources and cultural traditions of the preservation district; developing special events and recreational programming; encouraging private commercial investment; participating in a local and regional tourism marketing and promotion program; and providing adequate and convenient parking for visitors as well as improved pedestrian access within Canal Place."
organization_code,D99_A11_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Office of Administrative Hearings conducts administrative hearings on behalf of State and other government agencies. As provided by law, persons adversely affected by agency actions or proposed actions are entitled to an administrative hearing. The hearings are conducted by Administrative Law Judges who adjudicate questions of fact and law."
organization_code,E00_A01_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Comptroller has general supervision over the fiscal affairs of the State. The program coordinates the functions of the various divisions and formulates policies to promote prompt collection of various revenues."
organization_code,E00_A01_02,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Financial and Support Services program administers the finance, procurement, personnel, and other administrative functions for the Comptroller of Maryland. It is also responsible for the accounting records of the Capital Grants and Loans program and records concerning debt service for the State's General Obligation Bonds."
organization_code,E00_A02_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The objectives of this program are to exercise financial control, to account for all State funds received and disbursed, and to prepare monthly and annual financial reports and other statistical information as required by law or fiscal policy."
organization_code,E00_A03_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Bureau of Revenue Estimates is staff to the Board of Revenue Estimates which is composed of the Treasurer, Comptroller, and Secretary of Budget and Management. The Board of Revenue Estimates reviews the information and recommendations supplied by the Bureau, and submits to the Governor for submission to the General Assembly an itemized statement of estimated revenues for the current and succeeding fiscal years."
